image_id,model,original_path,upscaled_path,ssim,ms_ssim,psnr,lpips,sharpness,sharpness_diff_pct,contrast,contrast_diff_pct,entropy,noise,edge_density,edge_diff_pct,artifact_block,artifact_ringing,artifact_total,delta_e,high_freq_ratio,texture_complexity,local_quality_mean,local_quality_std,local_quality_min,histogram_corr,lab_L_mean,total_score
00000013_000,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_000.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_000.png,0.9549,0.9765,39.18,0.2896,1.18,81.0,29.44,-0.6,6.712,2.21,0.14,307.4,173.1,35.91,209.01,1.12,0.5182764106073112,2.8700729180127382,0.9408,0.0252,0.8729,0.9881,122.754563331604,48.2
00000013_000,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_000.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_000.png,0.9803,0.9951,43.04,0.1134,1.61,148.1,29.37,-0.8,6.738,6.08,0.03,-8.0,572.27,25.58,597.85,1.17,0.5814597250576319,3.1063979119062424,0.9771,0.0088,0.9118,0.9964,122.2714319229126,47.1
00000013_001,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_001.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_001.png,0.9754,0.9936,37.5,0.1405,11.77,75.1,47.74,1.1,7.436,5.59,1.51,23.2,571.02,50.13,621.15,0.99,0.5688139343601819,6.160333938896656,0.9728,0.017,0.8338,0.9694,124.73334693908691,56.1
00000013_001,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_001.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_001.png,0.9293,0.9817,33.5,0.2473,14.98,123.0,48.66,3.0,7.405,5.74,1.84,50.1,566.52,49.13,615.65,1.39,0.6009740161142381,6.319799032062292,0.9245,0.0743,0.4532,0.8249,123.85866928100586,56.6
00000013_001,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_001.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_001.png,0.9539,0.9924,36.9,0.1436,10.14,50.9,47.28,0.1,7.434,10.19,1.31,7.1,1017.44,45.73,1063.17,1.49,0.592078749179995,6.120525375008583,0.9502,0.037,0.7902,0.9975,123.14819431304932,54.2
00000013_002,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_002.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_002.png,0.9574,0.9928,40.13,0.1712,5.38,36.4,48.5,0.9,7.334,3.6,0.65,26.3,399.03,44.81,443.84,0.92,0.4778065607142242,4.699506126344204,0.955,0.072,0.5078,0.5926,104.81424045562744,54.1
00000013_002,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_002.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_002.png,0.9136,0.9806,36.18,0.2822,6.75,71.2,48.8,1.6,7.316,3.58,0.89,71.9,375.33,43.17,418.5,1.28,0.5271366861065815,4.723233478143811,0.905,0.1285,0.2064,0.5638,103.85953521728516,54.3
00000013_002,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_002.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_002.png,0.9531,0.9928,38.29,0.1509,6.5,64.8,47.84,-0.4,7.37,9.05,0.56,7.7,938.97,41.32,980.2900000000001,1.48,0.576478453587447,4.742689859122038,0.9505,0.0331,0.8172,0.9755,103.22681045532227,52.2
00000013_003,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_003.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_003.png,0.981,0.9938,41.03,0.145,5.82,47.0,55.93,0.4,7.346,3.23,0.63,13.0,340.25,50.05,390.3,0.84,0.5057409594021663,4.243763331323862,0.9758,0.0103,0.9378,0.8837,126.98399353027344,54.7
00000013_003,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_003.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_003.png,0.9489,0.9782,37.41,0.2739,5.82,47.0,56.64,1.7,7.373,2.8,0.75,32.8,283.5,48.97,332.47,1.13,0.5257201314355727,4.222036097198725,0.9373,0.0384,0.7289,0.9546,126.33239364624023,55.1
00000013_003,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_003.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_003.png,0.951,0.9934,39.32,0.1399,5.62,42.0,55.32,-0.7,7.344,7.19,0.58,3.1,734.91,46.09,781.0,1.3,0.5664137184061829,4.2930409871041775,0.9427,0.0717,0.6082,0.6533,125.74705505371094,53.3
00000013_004,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_004.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_004.png,0.9725,0.9928,38.43,0.1606,11.03,44.4,47.67,0.5,7.463,4.73,1.1,17.4,495.57,53.3,548.87,0.96,0.5394348926123128,5.394965708255768,0.9723,0.0129,0.8821,0.971,113.72819232940674,55.1
00000013_004,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_004.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_004.png,0.9416,0.9801,35.34,0.2755,12.14,58.9,48.06,1.3,7.444,4.61,1.44,54.6,465.77,51.27,517.04,1.31,0.5716044116744058,5.44547782279551,0.9366,0.0276,0.7434,0.9592,112.82036781311035,55.5
00000013_004,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_004.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_004.png,0.9504,0.9922,36.9,0.1434,9.65,26.4,47.22,-0.4,7.456,9.25,0.89,-5.0,944.87,47.2,992.07,1.5,0.5830400133273107,5.391500294208527,0.9463,0.0494,0.7437,0.9424,112.08236694335938,53.4
00000013_005,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_005.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_005.png,0.9641,0.9919,39.08,0.1826,8.32,34.9,45.31,0.8,7.363,4.37,0.95,23.5,459.31,51.87,511.18,0.94,0.5460918415080254,5.012551853433251,0.9646,0.0265,0.7371,0.9036,100.07074642181396,54.1
00000013_005,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_005.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_005.png,0.9278,0.9789,35.75,0.2907,9.75,58.1,45.45,1.2,7.331,4.32,1.24,61.0,434.57,48.58,483.15,1.3,0.5731270863255044,5.0230981875211,0.9209,0.0695,0.3211,0.8843,99.0756893157959,54.3
00000013_005,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_005.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_005.png,0.9569,0.9931,38.23,0.1442,7.71,25.1,44.53,-0.9,7.374,8.97,0.75,-2.4,908.0,46.69,954.69,1.44,0.5832704942765317,4.984535006806254,0.9568,0.034,0.8015,0.9558,98.36828422546387,52.3
00000013_006,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_006.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_006.png,0.978,0.9944,39.44,0.1087,7.26,47.7,70.83,0.4,7.152,4.45,1.1,21.7,466.18,56.28,522.46,0.82,0.5178824714218541,5.7200349401682615,0.9757,0.009,0.9374,0.9962,128.3009376525879,58.3
00000013_006,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_006.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_006.png,0.9489,0.9831,35.93,0.2139,9.19,86.8,71.34,1.1,7.063,4.45,1.34,48.8,451.12,55.47,506.59000000000003,1.09,0.5441664349771569,5.7704188115894794,0.9491,0.0231,0.8569,0.9977,127.90245246887207,58.5
00000013_006,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_006.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_006.png,0.8924,0.9933,37.42,0.1091,7.24,47.2,69.75,-1.1,7.128,8.18,0.94,4.4,831.11,50.92,882.03,1.35,0.5581761792164397,5.70307407528162,0.9172,0.1221,0.486,0.0157,127.40637969970703,56.8
00000013_007,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_007.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_007.png,0.968,0.992,38.0,0.1608,7.94,56.4,57.6,0.8,7.53,5.18,1.13,40.1,521.09,52.24,573.33,0.98,0.5470316088379634,5.968537330627441,0.9684,0.0141,0.869,0.9852,143.84016036987305,57.3
00000013_007,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_007.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_007.png,0.9282,0.9758,33.45,0.2704,10.9,114.9,58.59,2.5,7.481,5.24,1.49,84.6,513.34,51.8,565.14,1.35,0.5812344006058175,6.071953531354666,0.9265,0.062,0.3915,0.9187,143.60065937042236,57.7
00000013_007,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_007.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_007.png,0.9421,0.9923,37.17,0.1346,8.7,71.5,57.24,0.2,7.534,9.83,0.9,11.6,959.0,48.99,1007.99,1.44,0.5878012837902578,5.955689270049334,0.9526,0.0377,0.7162,0.7095,142.52899646759033,55.6
00000013_008,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_008.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_008.png,0.9596,0.9914,37.47,0.1771,9.17,90.3,61.57,1.1,7.531,4.45,1.01,59.2,482.19,51.46,533.65,1.01,0.5115590900718623,5.288017597049475,0.9605,0.0354,0.6206,0.6718,139.0287742614746,57.1
00000013_008,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_008.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_008.png,0.9144,0.98,34.52,0.2769,10.56,119.2,62.44,2.6,7.491,4.44,1.34,111.3,463.14,52.26,515.4,1.31,0.5534155384202488,5.383906876668334,0.9179,0.0751,0.385,0.5826,138.57091999053955,57.5
00000013_008,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_008.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_008.png,0.9531,0.9926,37.45,0.1344,8.4,74.3,61.13,0.4,7.598,9.67,0.74,16.8,1004.96,47.8,1052.76,1.46,0.5679175824835331,5.370052345097065,0.948,0.0364,0.7916,0.9723,137.81456470489502,55.3
00000013_009,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_009.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_009.png,0.9387,0.9923,37.61,0.1324,10.56,49.8,64.58,1.7,7.481,4.51,1.08,20.7,488.01,52.82,540.83,1.03,0.5147174227910748,5.500003471970558,0.9355,0.1223,0.4198,0.201,127.76030731201172,57.8
00000013_009,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_009.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_009.png,0.8699,0.981,34.5,0.2369,11.77,67.0,65.46,3.1,7.353,4.46,1.42,59.2,470.18,53.0,523.1800000000001,1.37,0.5489561409437383,5.5813077092170715,0.8677,0.2113,0.1137,0.1346,127.09373664855957,58.0
00000013_009,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_009.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_009.png,0.95,0.9924,36.6,0.1328,9.8,39.0,63.4,-0.2,7.533,9.41,0.91,2.4,976.13,47.7,1023.83,1.44,0.5682528686575874,5.569992866367102,0.9465,0.0448,0.7427,0.9004,126.82916641235352,56.0
00000013_010,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_010.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_010.png,0.9541,0.9914,37.58,0.1762,8.64,84.1,57.0,1.1,7.485,4.6,1.05,39.7,505.82,52.16,557.98,1.01,0.5152385732878102,5.51625045016408,0.9493,0.0665,0.5526,0.5317,118.64229202270508,56.6
00000013_010,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_010.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_010.png,0.9077,0.9801,34.47,0.2731,10.37,120.9,57.7,2.4,7.441,4.7,1.4,86.1,501.33,51.33,552.66,1.38,0.5564653567577599,5.614094724878669,0.8985,0.1234,0.1796,0.6076,117.91964149475098,56.9
00000013_010,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_010.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_010.png,0.9439,0.992,37.09,0.1495,8.66,84.4,56.32,-0.1,7.54,10.19,0.81,8.0,1060.0,48.03,1108.03,1.54,0.5710357729642267,5.5529555305838585,0.9388,0.0416,0.7573,0.9307,117.22030353546143,54.6
00000013_011,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_011.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_011.png,0.9706,0.9905,36.69,0.1722,11.5,67.3,56.59,1.6,7.762,4.82,1.11,43.6,496.83,51.47,548.3,1.1,0.5073429684145949,5.3605832532048225,0.9662,0.0243,0.7379,0.9605,147.65062046051025,56.9
00000013_011,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_011.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_011.png,0.9438,0.9794,34.28,0.265,12.68,84.5,57.44,3.2,7.738,4.68,1.35,74.8,468.74,51.43,520.17,1.4,0.5361659858764833,5.447282250970602,0.9364,0.0253,0.7939,0.873,147.2478313446045,57.3
00000013_011,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_011.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_011.png,0.9547,0.9926,36.61,0.1321,10.02,45.8,56.19,0.9,7.726,9.86,0.82,5.7,999.31,47.36,1046.6699999999998,1.51,0.5766834289554916,5.419039791449904,0.9481,0.0402,0.7788,0.9941,145.9830722808838,55.0
00000013_012,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_012.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_012.png,0.9626,0.9919,39.58,0.1835,6.45,50.9,56.47,0.7,7.496,3.73,0.91,28.2,429.36,48.97,478.33000000000004,0.93,0.44142377823715384,5.279089501127601,0.959,0.0475,0.4744,0.7394,123.25379467010498,56.4
00000013_012,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_012.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_012.png,0.9269,0.9801,35.42,0.2806,8.12,90.2,57.16,2.0,7.449,3.9,1.2,68.5,425.26,48.52,473.78,1.28,0.5132449741437348,5.341702066361904,0.9226,0.0769,0.1916,0.8816,122.60759162902832,56.6
00000013_012,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_012.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_012.png,0.9442,0.9927,37.77,0.1423,7.61,78.2,55.97,-0.2,7.539,9.67,0.78,8.9,1009.16,45.66,1054.82,1.5,0.5704623425827721,5.366860991343856,0.9355,0.0519,0.7444,0.6957,121.79945755004883,54.4
00000013_013,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_013.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_013.png,0.9617,0.9904,39.38,0.2093,6.99,51.6,49.75,0.3,7.505,3.97,0.71,35.3,427.9,47.52,475.41999999999996,0.97,0.45481943173784317,5.110040847212076,0.9628,0.0138,0.9223,0.9809,145.1331081390381,55.1
00000013_013,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_013.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_013.png,0.9304,0.9779,36.01,0.3153,7.81,69.4,50.61,2.1,7.508,3.82,0.99,87.5,396.68,47.93,444.61,1.28,0.5088851774576088,5.196416862308979,0.9288,0.0192,0.8578,0.9476,144.63187503814697,55.6
00000013_013,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_013.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_013.png,0.9465,0.9919,37.68,0.151,8.13,76.2,49.94,0.7,7.528,10.3,0.59,11.3,1049.63,43.48,1093.1100000000001,1.52,0.5937919248608744,5.255985790863633,0.9468,0.0333,0.8152,0.9966,143.56542682647705,53.2
00000013_014,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_014.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_014.png,0.9822,0.9946,43.39,0.1453,0.67,-3.8,29.36,0.0,6.557,2.55,0.07,108.7,243.08,39.54,282.62,0.86,0.4708937787272805,2.8393548913300037,0.9765,0.0052,0.9534,0.9802,120.76638698577881,47.6
00000013_014,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_014.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_014.png,0.9583,0.9785,39.69,0.2832,1.03,49.0,29.15,-0.7,6.551,2.02,0.12,272.2,169.44,34.56,204.0,1.13,0.520903713367468,2.6355238538235426,0.9437,0.0261,0.8609,0.9937,119.36891078948975,47.5
00000013_014,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_014.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_014.png,0.974,0.9951,42.69,0.1183,1.82,163.0,29.02,-1.1,6.589,6.43,0.04,7.0,623.29,36.76,660.05,1.24,0.5973437319963331,2.8837837697938085,0.9718,0.0231,0.703,0.9729,118.89869403839111,46.3
00000013_015,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_015.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_015.png,0.984,0.9947,42.95,0.1369,0.9,34.7,29.78,0.2,6.594,2.53,0.1,84.1,232.82,28.7,261.52,0.85,0.5144156244832292,2.6836480339989066,0.9777,0.006,0.9398,0.9839,120.52395248413086,47.6
00000013_015,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_015.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_015.png,0.9576,0.9793,39.42,0.2742,1.35,101.8,29.64,-0.3,6.598,2.02,0.16,207.6,160.21,31.05,191.26000000000002,1.1,0.5570049618142903,2.4920359533280134,0.9463,0.0273,0.8333,0.9899,119.15444374084473,47.5
00000013_015,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_015.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_015.png,0.9806,0.9955,42.99,0.1123,1.72,157.6,29.5,-0.7,6.632,6.07,0.05,-12.6,580.71,25.79,606.5,1.22,0.6044567886913078,2.726478148251772,0.9756,0.0108,0.9006,0.9877,118.6674280166626,46.4
00000013_016,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_016.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_016.png,0.984,0.9946,43.13,0.1424,0.71,16.4,28.51,0.2,6.534,2.49,0.09,123.0,217.31,28.2,245.51,0.86,0.488865548323493,2.3951706010848284,0.9777,0.0052,0.9433,0.9857,121.46801662445068,46.9
00000013_016,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_016.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_016.png,0.9589,0.9782,39.42,0.2815,1.1,79.9,28.29,-0.5,6.537,1.92,0.13,208.7,137.05,31.78,168.83,1.11,0.5314231707977197,2.177615649998188,0.9444,0.0261,0.8608,0.9893,120.09101963043213,46.8
00000013_016,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_016.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_016.png,0.9785,0.995,42.92,0.1263,1.71,180.7,28.27,-0.6,6.584,6.32,0.04,3.2,598.72,26.34,625.0600000000001,1.26,0.6139247843778954,2.4559820629656315,0.9738,0.0106,0.9241,0.9878,119.5708360671997,45.7
00000013_017,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_017.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_017.png,0.9852,0.9948,42.8,0.1276,1.03,33.2,33.21,0.5,6.735,2.6,0.1,51.8,240.64,36.02,276.65999999999997,0.86,0.49907054491361275,2.83397295512259,0.9779,0.0085,0.8912,0.9855,118.62532138824463,48.5
00000013_017,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_017.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_017.png,0.9498,0.9778,38.37,0.2718,1.43,85.9,33.47,1.3,6.733,2.04,0.15,124.4,161.59,39.89,201.48000000000002,1.15,0.5296773442246119,2.6531316339969635,0.9345,0.0648,0.4511,0.9762,117.17205429077148,48.5
00000013_017,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_017.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_017.png,0.9831,0.9954,42.9,0.1121,1.79,131.8,32.8,-0.7,6.753,5.97,0.06,-4.4,571.79,35.1,606.89,1.19,0.5843925443292872,2.8584206057712436,0.9764,0.0104,0.9384,0.9948,116.8417797088623,47.3
00000013_018,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_018.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_018.png,0.9637,0.9915,37.5,0.1983,6.16,52.1,48.85,1.0,7.492,3.67,0.79,6.0,389.51,53.89,443.4,0.99,0.4433370841596987,5.262957941740751,0.9603,0.0334,0.6811,0.9306,107.088623046875,55.3
00000013_018,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_018.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_018.png,0.9312,0.9805,35.21,0.3053,6.32,56.1,49.14,1.6,7.477,3.31,0.92,24.1,334.74,49.9,384.64,1.31,0.4690253687618968,5.262887645512819,0.9217,0.0654,0.4462,0.9042,106.20536518096924,55.6
00000013_018,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_018.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_018.png,0.9582,0.9934,38.9,0.1543,6.67,64.8,48.31,-0.1,7.491,9.14,0.75,1.4,936.92,49.16,986.0799999999999,1.47,0.5642922635517792,5.326408362016082,0.9549,0.0274,0.8201,0.9683,105.45148754119873,53.4
00000013_019,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_019.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_019.png,0.9877,0.9949,42.73,0.1349,0.95,34.5,31.31,0.7,6.69,2.67,0.1,86.2,251.3,35.48,286.78000000000003,0.86,0.5028456830397685,2.954518161714077,0.9759,0.0137,0.8349,0.9801,120.98455905914307,48.3
00000013_019,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_019.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_019.png,0.9547,0.98,38.84,0.2637,1.42,99.9,31.39,0.9,6.675,2.16,0.17,234.1,181.43,43.15,224.58,1.13,0.544980088757044,2.783947214484215,0.9366,0.0669,0.3806,0.9797,119.62322807312012,48.2
